id1,id2
4043_2_4,4364_0_5
5213_3_2,6831_0_2
5021_2_3,6926_3_0
5935_0_1,6205_5_1
6478_4_0,6604_4_2
5132_0_5,6724_0_1
5730_1_2,5827_3_0
4382_1_0,6610_1_6
4572_2_1,6256_1_4
6219_0_0,6463_1_3
6010_3_5,6415_0_2
6385_4_6,6886_0_0
4414_2_4,4676_4_1
4920_1_2,5964_4_1
5179_4_3,6749_2_5
5937_3_3,6652_1_5
4902_3_1,6494_1_3
4601_3_0,5498_4_5
4201_5_3,5218_1_1
5740_0_0,6605_4_6
4164_5_4,6702_0_3
4298_4_1,5501_0_4
5428_0_1,5943_3_2
5993_4_5,6591_3_1
4583_3_5,5577_1_1
4326_0_4,6083_3_3
5764_4_2,6631_2_0
4305_2_3,4661_4_5
6172_4_4,6460_3_2
4168_1_1,6760_1_2
5717_3_1,6926_5_2
4032_1_2,4765_4_1
4728_4_4,6456_4_4
4780_2_1,6888_0_1
4172_4_1,6953_4_0
5892_0_3,6751_1_1
4782_3_6,6480_0_3
5134_1_1,5733_0_3
5964_1_3,6827_1_3
6172_0_5,6452_4_2
5812_2_2,6609_2_4
4283_2_1,6624_3_0
4542_4_4,6262_4_2
5143_4_3,6608_3_3
4762_4_0,4843_4_3
4621_1_3,5390_1_2
5203_0_4,6675_0_1
4216_2_0,4430_0_1
4863_0_3,5373_1_3
5109_5_0,5163_4_4
4048_0_3,4492_3_5
4135_0_2,4707_3_3
6202_4_4,6720_3_3
4480_5_1,5791_2_5
5557_0_0,6202_4_6
5180_5_2,6227_4_5
4318_4_5,5061_1_3
5984_1_2,6572_4_3
6247_3_2,6751_0_0
4708_0_1,6555_1_4
5318_4_1,5436_5_2
5519_3_2,5816_3_1
5471_4_1,5917_4_1
5676_4_1,5920_2_5
4983_0_2,6803_1_5
4094_5_0,5964_0_0
6337_2_0,6594_3_3
4037_3_5,5820_2_0
5342_4_2,6085_1_3
4268_2_4,4893_1_6
4086_4_2,6525_1_3
4575_4_3,5531_3_5
5774_3_3,6209_2_1
5695_2_0,6734_0_2
4101_4_2,6736_3_3
5441_3_2,6482_2_5
4674_4_5,5466_4_1
4734_4_0,6725_0_0
5262_2_4,5360_1_6
4633_3_1,5756_5_1
4902_1_3,5235_5_5
4625_4_4,5363_0_3
5026_1_1,5960_4_4
4962_0_6,5723_2_2
5465_1_4,6758_5_1
4672_3_5,6090_1_3
4387_1_0,4567_4_5
4584_5_5,6141_4_0
4047_3_6,6638_1_5
5359_0_4,6495_2_1
4647_1_5,6901_1_4
5908_2_1,6395_4_0
4481_0_6,4905_1_1
6294_3_6,6832_2_5
5993_5_3,6854_1_4
5352_4_2,5483_1_4
4287_4_1,4589_1_5
4308_4_5,4799_1_3
4781_2_5,5109_1_4
4127_0_3,5890_4_1
5986_3_0,6227_3_0
4703_3_1,6355_2_5
4395_5_4,5729_4_1
4491_4_3,4626_2_2
4090_0_1,6788_2_5
5141_5_4,5651_0_1
5220_4_4,5944_2_2
5450_2_3,5452_1_3
6027_4_4,6076_3_1
5765_2_2,6495_1_1
5748_3_5,6485_4_0
5514_1_1,6569_1_2
5162_2_3,6479_3_4
5147_4_2,6944_4_0
5199_3_0,6011_4_0
5054_5_4,6502_2_6
6486_5_5,6916_0_2
4243_3_0,6573_1_4
4697_0_1,6963_2_1
6176_3_3,6700_1_5
5336_5_2,5609_5_2
4853_3_2,5054_3_3
6701_4_1,6752_5_0
4325_4_0,4423_0_4
6131_0_4,6755_4_1
4063_3_5,4420_5_2
4027_2_1,6371_0_3
6424_1_2,6624_3_5
5353_4_4,6816_1_3
4154_2_1,5905_0_1
6390_2_4,6840_3_4
4076_2_4,5055_1_4
4486_2_0,6557_0_2
4805_2_1,5181_3_4
4678_4_5,5958_3_2
4990_0_1,6336_5_1
6178_3_1,6589_0_3
4394_2_5,6594_4_4
4450_3_1,6532_2_4
4747_0_4,5605_5_5
4305_2_4,5699_0_2
4943_2_2,6389_0_4
4286_1_3,6085_4_1
4858_3_4,6085_4_1
4893_1_5,6085_4_1
5458_2_1,6540_4_2
5392_4_2,5642_0_0
4696_2_2,5642_0_0
4781_0_0,5839_0_2
4735_2_0,5390_5_1
4772_0_3,6351_3_0
5262_1_1,6320_0_2
4752_4_0,6673_4_3
5430_0_1,6714_4_3
5387_0_2,6964_2_2
6744_5_2,6765_3_0
6077_4_2,6961_4_1
4110_3_3,5887_3_5
4691_4_2,5607_4_3
4792_2_5,6242_4_3
4500_0_2,5638_4_2
4713_4_3,6414_0_4
4290_2_4,5994_0_1
5044_4_2,5358_2_6
4711_1_3,5521_1_2
4878_1_3,5500_2_0
5537_1_0,6805_1_1
5450_1_4,6377_1_0
4312_1_1,4835_0_1
4236_1_3,5131_5_3
6121_1_5,6733_5_4
4933_4_0,5223_4_3
6044_2_3,6228_0_1
4295_2_1,6140_0_4
5960_3_0,6000_1_1
4073_3_2,6668_1_3
4867_4_2,6591_0_4
4500_1_4,4961_4_6
4154_2_2,4417_4_1
4538_0_5,5745_4_2
5050_1_0,5899_0_1
5412_0_3,6816_2_4
4260_5_2,6382_2_2
5349_4_3,6656_0_2
4625_3_1,6691_4_4
4362_1_0,6192_2_5
4055_2_3,4677_3_5
4817_4_2,5477_4_0
4935_3_3,6959_2_6
4209_2_0,4703_4_4
4339_2_1,4752_3_4
5405_1_3,5912_1_0
6128_2_1,6640_0_4
5231_2_3,6386_2_0
4505_4_1,5902_4_3
5835_2_0,5864_3_5
5069_4_0,6328_1_5
6332_5_2,6999_3_5
5491_1_3,6698_2_0
6350_2_4,6863_5_2
4247_3_1,5652_1_6
4133_3_0,4588_0_2
4852_0_2,4914_0_2
6032_1_1,6958_2_4
4222_3_4,4607_0_4
4132_0_1,5174_2_2
5285_4_1,6978_0_4
6482_1_0,6823_4_5
4003_0_5,4060_4_5
5735_3_5,5917_2_2
4363_4_4,6059_2_2
5280_1_1,5609_1_4
5228_4_6,6048_2_5
5027_0_1,5562_2_1
5428_4_6,5853_0_2
5191_5_2,6270_1_4
5061_4_4,5759_5_3
5899_4_5,6897_5_0
6299_5_2,6413_0_0
4936_4_6,5732_5_2
4185_3_3,6482_3_5
4078_3_0,5052_4_1
4939_1_1,6439_1_2
4841_2_2,6954_1_3
4079_3_5,4878_4_4
5457_2_3,6065_4_1
4314_3_3,5841_2_0
5601_0_2,6643_4_3
5357_1_1,5634_1_2
4556_4_1,6875_1_0
4258_2_5,4851_0_3
4789_0_4,4796_0_6
4553_5_3,5256_5_6
5409_3_2,5548_3_1
4400_5_1,6518_1_5
5438_1_5,6315_0_0
5202_0_0,5660_5_5
4651_0_1,6512_4_4
5335_0_0,5702_4_5
4697_4_3,6473_2_0
5996_1_4,6099_0_1
5906_1_6,6892_2_1
5632_2_1,5848_3_4
5262_5_6,6821_5_3
5077_3_4,5276_3_1
5238_5_6,5319_1_2
4898_0_1,5262_4_1
5280_3_1,5631_3_1
4659_4_0,6744_0_6
4846_0_1,6650_4_0
4697_4_4,6299_5_5
4968_2_5,6595_4_3
5843_2_4,5995_1_5
5088_4_0,6646_0_6
6033_1_6,6951_2_0
4742_1_2,5315_1_4
5839_0_6,6946_2_4
5006_1_6,6694_4_0
4230_0_3,4957_4_0
5447_1_4,6108_5_0
4814_3_5,4987_4_5
6128_3_3,6971_4_4
4375_3_3,5897_0_4
5910_1_4,6821_3_3
4192_4_5,6049_2_5
5747_1_0,5954_1_0
6096_2_4,6434_2_2
5126_2_4,6162_3_0
4257_3_5,5273_0_4
4035_5_4,5171_2_0
5666_2_4,6280_2_4
5817_1_4,6148_0_1
6750_4_4,6936_4_4
4754_3_0,6702_2_5
5994_4_4,6600_0_1
4050_1_2,4325_0_3
4460_2_2,6069_5_6
4458_1_1,4822_3_5
5551_3_4,6994_2_2
5077_2_4,5531_0_4
4521_3_0,6884_1_1
4597_3_0,4911_0_4
4359_4_3,6330_2_0
5433_0_1,6950_0_2
6053_4_0,6216_4_6
4610_0_5,5203_2_3
4377_1_3,4856_1_2
4156_0_0,6047_1_1
6333_1_3,6643_4_1
5163_3_0,5986_2_6
4012_3_2,6454_1_3
4679_2_2,5735_2_1
4432_2_3,5646_0_3
4717_2_4,6353_2_2
4192_2_0,4464_0_2
5244_0_1,5574_3_2
5024_1_2,5470_3_1
4107_4_3,4281_3_5
4742_0_2,4783_2_5
4440_5_4,5328_1_2
4456_4_3,4751_0_0
4051_3_3,4828_1_1
6085_4_1,6935_0_3
5701_4_4,6158_0_5
5526_0_5,6272_1_0
4623_4_4,6642_4_0
4898_1_2,6517_0_4
5741_4_4,5984_0_3
4225_2_1,4372_3_3
5338_0_2,6451_0_1
6179_5_1,6304_1_3
4016_3_3,6304_1_3
5343_1_0,6255_2_0
4084_0_1,6925_4_4
4923_3_1,5202_0_6
5816_3_4,6984_3_0
6173_0_4,6439_5_2
4773_4_2,6457_1_3
4486_5_1,5328_0_1
4342_4_0,6556_1_4
4692_0_3,5597_3_1
4552_5_0,6140_3_3
4544_2_3,4674_4_0
6838_3_5,6901_3_3
5409_4_6,5887_1_1
6463_3_1,6839_1_3
4837_3_5,5995_1_5
4252_2_6,4403_4_3
6112_2_4,6317_3_2
4851_1_5,6933_1_0
5682_2_1,6347_4_4
5255_2_0,5339_0_0
4310_0_0,4943_3_1
5095_1_1,5244_1_0
4258_4_2,4803_3_1
5141_4_1,5261_5_1
4448_1_0,6461_1_3
4265_3_5,4901_0_1
5020_3_0,6168_4_2
4728_0_4,6941_3_5
4016_3_2,5138_4_1
5086_3_3,6627_5_2
6577_4_4,6933_3_6
5446_5_2,6343_4_2
6488_1_1,6604_5_4
4432_2_2,4739_4_5
4595_0_3,4756_4_1
4113_4_1,6209_1_1
4337_0_0,4986_3_3
6005_1_3,6142_3_0
6050_2_2,6077_3_5
5095_5_4,6318_5_5
5873_2_3,5894_2_0
4937_0_0,5630_0_1
5183_3_4,6404_4_4
6404_4_4,6870_0_4
4532_0_1,5967_1_5
6336_1_3,6647_0_4
6014_1_2,6741_4_5
4876_2_5,6041_4_0
4968_0_3,6750_0_6
4623_4_5,5715_1_5
4798_2_2,6196_3_1
4477_3_6,6652_2_4
5038_1_4,6191_4_3
4210_0_3,4290_4_0
4177_4_3,5837_3_4
6089_5_4,6230_0_4
4279_4_5,6478_5_2
5667_2_5,5682_1_4
4450_5_3,4643_0_2
4225_2_3,5197_4_0
4516_1_5,6268_5_5
5844_1_3,6905_2_2
4444_3_3,6729_5_1
4174_0_2,5205_4_1
4332_0_2,6253_1_4
4492_2_5,5699_0_5
4651_0_2,6162_2_0
5082_4_3,5978_0_1
5941_3_5,6879_1_2
4648_0_5,6921_1_3
5380_0_1,5885_5_1
4772_2_1,6969_5_3
5924_4_3,6643_1_1
5361_0_3,6281_3_3
5171_4_4,5600_0_6
4866_4_2,6269_2_4
4847_0_3,5684_3_2
4377_1_4,5754_0_0
4645_1_2,5834_0_5
4517_2_1,5090_2_2
5501_0_2,6904_4_4
6360_4_3,6617_4_6
4559_2_0,6914_1_5
4345_0_4,5678_3_1
5494_2_3,6595_2_2
4794_0_1,5366_0_4
5225_2_3,5265_1_3
6211_3_4,6724_1_2
5841_0_0,6077_5_3
4537_4_1,6362_4_1
6563_1_2,6973_4_2
5401_3_3,6244_1_4
4209_2_5,5669_2_6
5315_2_1,6472_0_2
5524_3_5,5651_4_2
4049_3_4,5855_0_5
6282_0_1,6665_3_4
4565_3_1,6950_3_2
4580_1_3,6936_4_3
5619_1_1,6463_0_3
4930_0_4,6363_0_4
4136_2_3,5635_3_2
5635_3_2,6872_4_1
5107_0_0,5502_4_4
5768_1_0,6252_4_0
5874_4_1,6904_2_4
5774_1_2,5842_1_5
5371_1_0,6356_0_1
5392_1_0,6770_2_3
4211_1_5,6402_1_4
4180_4_0,4225_0_3
5007_3_2,6792_2_0
5696_2_1,6399_5_3
6058_4_2,6537_0_4
4988_2_4,5373_5_5
4916_1_2,5065_0_6
5331_2_4,6779_4_4
4513_4_4,6348_4_1
4527_5_2,5178_5_0
6161_3_3,6505_4_3
5940_3_2,5978_3_1
4865_1_4,6782_5_1
4632_4_2,6830_1_2
5920_3_4,6827_2_5
5869_3_2,6285_3_0
5947_4_1,6205_1_5
4289_4_2,4373_0_5
4156_1_0,4645_4_4
5355_2_0,6899_2_5
4318_0_3,5424_3_4
5084_1_0,6397_3_4
4672_3_2,6751_0_2
5834_2_2,6845_5_3
5207_0_4,5916_2_3
4597_3_1,5911_0_2
4126_1_0,5451_2_1
4739_1_0,5028_2_0
6481_3_4,6607_5_2
4403_5_2,4545_4_6
4721_2_1,6254_2_5
4847_0_4,6999_4_1
4981_4_4,6525_3_6
5329_0_2,6966_4_3
6036_3_5,6624_4_1
4025_5_4,6086_0_0
4709_3_3,4872_4_4
4488_4_3,5169_0_2
5844_0_2,6332_4_3
5518_1_1,6351_2_1
4451_0_2,6437_3_4
4585_2_4,5239_5_2
4718_0_4,5597_2_2
5608_0_3,6738_3_3
5648_2_2,6021_2_0
6285_4_1,6320_4_0
4397_4_2,6995_2_2
4861_5_1,5536_3_3
5386_4_4,6835_0_0
4210_0_2,4931_0_5
5036_0_2,5548_3_3
6396_1_6,6763_3_0
4694_0_2,6875_2_2
4220_0_0,5520_1_4
5226_3_3,5811_3_4
4806_3_1,5315_0_2
5866_4_0,6293_1_2
4743_3_0,6453_0_0
5279_1_0,5391_3_0
5944_4_6,5995_1_5
5184_1_1,6658_0_0
4563_4_6,6436_0_6
5071_1_1,6098_2_4
4446_0_0,6432_4_3
4881_2_0,5632_2_2
5186_0_6,6323_0_1
4092_1_0,5251_3_3
4618_2_3,5067_2_6
5138_2_2,6085_1_4
5978_1_0,6495_1_2
5688_4_5,6147_2_2
5548_3_5,6269_0_4
4611_3_2,6514_2_2
5201_3_1,6419_3_4
4202_2_3,4847_4_2
4413_4_0,5981_4_3
6150_1_4,6207_2_0
4081_4_2,5657_2_3
4058_2_3,6298_2_3
4763_0_5,5737_1_2
4121_2_1,4443_5_2
6366_5_1,6779_2_5
5986_2_1,6243_2_3
5694_3_1,6840_2_4
5296_4_0,6863_5_1
4516_4_1,4778_1_0
5178_4_4,5781_3_1
4190_3_3,4524_4_6
4364_4_0,5003_0_2
4409_1_2,5857_2_3
5734_0_4,6985_4_5
5078_5_2,5562_0_4
4756_2_3,5724_0_2
4852_5_2,6118_0_1
5328_0_5,6088_5_5
6194_1_3,6293_0_3
5092_3_0,5965_3_4
4384_3_0,4654_3_0
4515_2_1,4682_3_3
6091_3_5,6383_1_1
4451_2_0,5802_2_1
4177_2_5,6180_1_4
5839_3_3,6378_3_4
4230_2_1,5525_0_0
6321_0_1,6512_1_5
6721_2_2,6887_0_4
4169_2_1,4529_1_5
4947_5_3,6795_4_3
5174_3_3,6424_3_3
5674_1_1,6961_3_0
4489_0_3,4824_5_1
4879_3_5,5311_4_1
4523_3_2,5200_0_2
6139_0_0,6480_4_0
4537_3_4,6111_1_5
4389_5_2,5171_0_6
5137_3_3,5949_4_2
4858_2_0,5290_0_4
4550_0_1,6978_3_4
5280_2_3,5858_3_5
4984_1_4,6375_1_1
4030_0_3,4860_4_0
4012_2_0,5903_3_6
4029_3_1,6244_1_3
6544_4_6,6663_2_0
4494_2_4,5161_4_5
4266_0_3,5676_3_0
4819_1_4,4880_5_0
4004_1_1,5889_2_2
6583_2_4,6612_3_3
5860_4_1,6528_2_4
5762_1_4,6384_0_2
4768_4_1,6251_4_1
5611_5_2,6831_4_3
5684_4_2,6147_5_5
5986_1_5,6747_4_3
4931_3_2,6954_4_6
5059_2_1,6278_5_2
4107_1_3,4268_5_2
5181_2_1,6537_3_1
5769_2_1,6947_5_1
4218_1_0,4881_4_5
4756_5_1,5725_4_0
6437_5_0,6591_1_2
5071_0_1,6283_2_2
4054_2_2,5288_4_0
5790_0_4,6062_3_5
5405_3_3,5601_3_0
4345_0_3,5799_3_1
5460_4_0,6889_4_2
4515_2_3,6201_4_3
4487_1_4,6850_2_1
5009_0_4,5242_1_4
4908_4_1,6164_3_6
4925_1_2,5583_0_3
4435_0_4,5876_1_2
5426_2_0,6053_2_3
6369_1_4,6676_1_6
4024_3_0,4726_2_2
5705_4_3,6811_4_6
4372_0_3,6164_0_0
6123_2_4,6175_0_1
4653_2_4,6881_5_0
4969_2_5,5648_3_4
4822_2_4,5032_3_2
4689_3_1,5538_2_2
4360_1_2,4798_3_0
5496_3_4,5719_0_3
4748_5_1,4752_4_1
6632_4_0,6645_2_5
5681_0_4,6253_2_0
5716_1_6,6362_1_2
5818_5_5,6830_5_4
5173_1_2,6747_3_3
4011_2_0,5592_5_1
5671_2_3,6269_0_5
5877_0_2,6577_2_4
6194_0_6,6625_1_0
5822_3_2,6124_3_4
4591_3_1,5223_1_4
4463_2_5,6308_4_1
4049_4_0,4111_1_6
4812_0_6,5806_2_1
5529_2_3,5689_4_2
4303_3_5,6522_3_4
5345_3_4,5496_3_6
4630_3_5,5224_2_4
4427_5_6,4558_0_1
4482_0_1,6613_4_3
4641_3_3,6612_3_4
4518_4_0,5031_2_3
5291_1_2,6413_3_2
4895_4_0,5286_1_3
5709_0_2,6737_1_0
4364_5_0,5094_2_0
5355_0_2,6023_1_2
5222_1_4,6996_2_3
4517_5_1,6688_1_2
5583_5_1,5817_1_0
5531_0_4,6270_1_4
4838_1_3,6941_1_3
4254_2_4,5503_0_6
5148_4_2,6165_1_1
4969_5_6,5010_1_0
4117_4_4,4565_1_2
5461_0_3,5743_4_0
4332_3_3,5227_4_3
4564_0_1,6505_2_2
4248_2_3,5748_1_2
6072_3_5,6296_3_2
4482_1_1,5213_3_4
4727_2_4,6271_4_5
4921_4_4,5525_0_2
6037_0_4,6711_2_4
4447_4_2,4565_4_1
4984_3_3,6452_2_1
5302_0_0,6914_4_4
6046_0_1,6903_1_0
4273_2_3,5244_0_4
4670_4_2,5286_4_0
4098_2_1,5730_3_3
5211_3_1,6494_3_1
5667_2_1,6945_0_2
5197_3_2,5534_1_0
5968_5_4,6802_4_5
5438_5_3,6355_5_3
5350_3_3,6014_0_2
5753_0_3,6447_4_3
5204_3_1,6244_5_4
5177_0_1,6578_1_5
4869_0_4,6324_5_4
4571_2_3,6208_4_0
4437_2_4,6795_4_0
4300_3_6,6006_3_0
4213_3_4,6750_1_2
5366_3_3,6411_1_2
4418_4_3,4434_5_6
4787_5_6,6714_0_4
4324_3_0,6782_0_2
6268_0_3,6782_0_2
6516_4_4,6646_3_5
5049_3_5,5484_2_1
6147_5_0,6410_0_6
4761_5_4,6335_0_0
4641_2_5,6071_4_2
4637_3_4,5890_2_2
6351_5_0,6763_4_3
4092_0_3,5035_2_3
5164_4_1,5429_3_1
6438_3_1,6612_5_1
5044_0_1,5497_0_2
4115_3_2,5043_4_3
5205_0_0,6015_2_1
4608_0_4,6217_1_3
5821_5_1,6282_1_3
6542_3_5,6613_3_4
4679_2_1,6155_4_3
4630_5_4,4977_0_5
4281_4_5,6905_1_1
5076_1_4,5839_3_0
4704_3_4,6206_3_2
5315_4_3,5868_3_0
4489_4_6,4613_4_5
4579_4_1,6191_4_1
4068_2_4,6721_5_3
5948_2_4,6083_5_4
4630_4_0,5120_2_0
4399_4_5,5727_3_6
4180_1_3,6461_0_4
4698_3_4,6062_0_3
5766_3_1,5950_2_1
4932_2_4,5795_2_4
4136_0_0,6396_2_2
4489_2_4,5172_1_1
4311_3_1,4937_1_3
5868_1_1,6909_4_5
5509_4_1,6482_1_2
4144_0_5,5961_0_0
4958_4_2,6779_3_2
5712_4_3,5789_2_5
4151_2_1,5554_5_3
4142_4_1,5790_3_5
4039_4_4,5742_1_5
4435_4_0,6589_5_0
4624_5_3,6765_3_0
4055_4_3,5202_2_3
5327_2_2,6716_0_2
6264_3_4,6396_1_5
4414_2_3,5680_2_2
4097_1_4,6824_2_2
5474_5_3,5542_5_5
4290_2_1,5064_3_4
4000_1_5,4410_5_1
5713_3_2,5773_5_1
4979_1_1,5995_1_2
4769_4_0,4883_3_4
5164_3_2,6482_1_2
4746_4_0,6482_1_2
5163_5_0,6128_5_2
4545_4_6,5122_5_4
6004_0_4,6058_4_1
5281_2_2,6480_2_0
5496_0_4,6891_3_4
4885_4_2,6501_3_0
5436_0_3,6525_4_4
4446_1_4,5751_3_4
6501_3_2,6695_0_3
4328_0_4,5795_3_5
5395_5_3,6440_2_6
6089_4_4,6386_1_1
4574_5_6,5953_4_2
5113_0_4,5673_0_3
4772_2_4,5857_0_5
5007_2_6,5517_0_4
4345_1_4,4777_0_5
5519_1_0,6107_4_5
5354_2_4,5641_1_2
5440_2_4,5839_4_4
5021_3_6,6140_2_3
4779_4_0,5138_0_3
4794_3_4,4991_2_2
5836_3_2,6041_4_3
5112_2_2,6344_3_1
5333_1_5,5351_4_5
5533_2_3,5984_4_5
4624_3_1,4867_4_4
4511_3_4,6876_4_4
5709_2_1,6705_4_1
4038_2_0,5061_0_1
5659_1_2,6423_5_2
5538_5_2,5564_0_4
4762_3_0,6699_1_3
4446_3_1,4796_0_0
4609_2_2,4774_2_1
6467_2_6,6480_0_3
5492_1_0,6429_2_0
4284_4_3,5067_2_0
4689_0_3,5488_3_0
4478_0_4,4763_0_6
4406_5_0,5055_1_3
4740_2_2,6129_1_1
4066_0_3,6392_3_0
5111_4_1,5907_0_2
5453_1_2,5481_0_2
5973_2_6,6939_0_0
4508_2_3,5819_1_0
4929_1_5,6291_3_1
4614_4_5,5223_0_5
4246_1_2,6954_2_4
6113_4_1,6410_4_5
4229_5_2,5605_3_1
5759_3_2,6960_1_6
5216_2_0,5834_0_5
5512_0_3,6537_4_2
4027_4_3,6979_2_2
4993_4_4,5315_3_0
4447_5_3,5434_2_4
4808_4_5,6518_3_3
4254_2_1,5448_3_0
4494_3_5,4800_2_2
4880_4_4,5341_0_1
4627_3_1,4702_0_0
6633_3_0,6683_4_1
6338_1_3,6407_1_3
5033_0_1,5698_3_1
6565_4_4,6775_4_6
4425_2_5,5369_2_2
5710_4_1,6170_2_4
4155_4_2,5703_3_3
4300_2_5,6128_1_2
6269_3_0,6689_0_2
4984_5_2,5271_5_2
5150_0_4,5183_2_3
4543_0_1,6519_2_3
6017_1_1,6297_3_1
5096_5_2,6090_0_5
4390_3_5,5567_0_0
5138_0_3,6612_4_4
4922_0_3,6931_4_6
4737_4_4,5652_2_2
5915_4_4,6417_1_2
4135_4_3,6972_1_5
4229_2_4,5814_1_0
6844_1_5,6923_3_3
4648_2_2,5303_4_2
5322_3_2,5951_1_3
4727_2_2,6637_2_3
4229_4_1,6959_4_3
4353_3_1,4836_0_1
6418_3_5,6883_1_5
5266_1_1,5992_2_2
4890_5_3,5190_0_0
5282_4_4,6428_3_5
5795_3_5,6935_0_3
4039_0_1,5344_2_2
4464_3_0,6611_4_0
4306_1_0,4307_0_4
4026_2_0,6392_4_6
4474_0_2,6745_3_5
4922_2_6,5365_4_4
5695_2_3,6646_5_3
6077_4_3,6300_4_0
6026_0_3,6126_1_0
4319_0_3,5318_4_6
4439_1_3,6031_1_5
4824_5_4,6060_0_0
5515_0_2,5563_3_2
4126_0_3,4890_3_3
4073_5_4,4710_5_2
5922_4_0,6822_1_6
4084_0_2,4463_0_1
4237_2_5,4648_0_0
5018_4_0,6178_4_2
5935_2_1,6714_0_4
5642_3_4,6087_2_0
4888_0_2,5322_2_0
6785_5_5,6904_3_3
4100_2_5,6685_4_3
5783_0_2,6046_0_0
4302_4_1,5474_1_2
4786_0_3,4792_1_4
4526_5_3,6811_1_0
4558_1_1,6952_0_4
4347_3_0,5995_4_2
5073_2_2,5198_0_4
5342_0_1,6657_0_3
4504_2_3,5852_1_4
5466_4_1,6254_4_4
4607_4_1,6889_1_4
4606_0_2,6487_0_2
4441_5_2,5208_3_4
5433_2_1,6712_3_4
6561_4_5,6840_4_3
4494_2_2,5897_2_2
4335_3_2,5987_0_4
5987_0_4,6708_4_3
6163_3_4,6691_3_2
6688_2_0,6740_3_0
4223_0_2,6589_3_0
5446_5_4,6416_3_3
5809_5_1,6416_3_3
5738_2_6,6907_5_0
4721_2_4,6999_1_0
6405_1_2,6642_1_0
4066_1_4,5307_1_3
4319_3_3,4372_3_2
4763_4_4,5009_3_0
4173_4_3,6736_4_2
4159_3_2,5319_5_3
5908_1_0,6549_1_4
5474_1_0,5528_1_3
4018_2_3,5059_4_1
4757_1_3,4953_1_3
6020_1_1,6304_0_2
5688_4_1,6747_2_2
6242_5_2,6377_1_1
4152_1_2,6377_1_1
5062_2_2,6231_3_4
4466_2_6,6331_2_3
6576_2_2,6719_3_1
5270_3_1,5296_1_2
4399_3_5,4779_4_4
5060_5_1,6309_2_3
5892_3_2,6425_0_3
4899_1_4,6590_0_4
5004_0_3,6728_4_1
4978_3_5,5015_2_0
4038_3_3,4289_1_1
5723_3_1,6395_5_0
5262_1_4,5392_1_2
4844_3_1,5700_1_2
5589_3_3,6009_5_4
6494_3_2,6870_4_1
4647_4_1,6876_3_5
4511_2_3,6019_4_1
4936_3_4,6350_5_2
4125_2_3,4330_2_0
4439_0_5,6714_3_5
4432_0_6,5207_1_2
4440_5_1,5989_0_0
4546_5_5,5445_0_2
4361_5_6,5410_1_4
5562_3_1,5874_4_4
5519_0_1,5658_2_3
4171_4_1,6244_5_4
4297_4_2,4313_0_4
4949_4_1,5231_2_4
4340_3_2,6256_0_0
4106_2_3,5200_3_5
4115_5_2,5404_0_4
4034_3_5,6704_2_3
4116_0_1,5796_4_2
5132_4_0,6636_0_3
4754_0_1,5304_1_5
5956_2_2,6214_1_1
4155_4_1,4496_0_0
5995_1_5,6480_0_3
6082_3_2,6480_0_3
6441_0_4,6490_0_4
4760_0_0,6935_4_0
6079_2_1,6674_5_3
4280_4_5,4893_1_0
5380_1_3,6411_4_2
4879_2_3,5643_4_1
4157_5_3,5465_3_3
4255_2_2,4363_4_3
4056_1_2,4129_2_4
4123_4_6,6026_3_5
5970_0_4,6440_1_3
5188_5_2,6214_3_2
5933_2_2,6013_5_2
4699_2_5,5503_1_5
5351_2_4,5824_3_5
4739_0_2,5140_4_1
4224_4_0,4755_1_3
4722_3_1,6434_5_5
4659_2_1,5718_5_5
6068_0_3,6183_0_2
4611_3_5,5224_3_3
4430_2_6,5615_2_4
4052_1_3,6202_4_0
6069_2_0,6773_1_0
4618_3_0,5236_2_1
4508_5_4,6897_0_0
4271_2_5,4732_1_0
6608_1_5,6932_3_4
5436_4_0,5663_3_3
4044_0_1,4141_3_1
5173_1_4,6644_0_4
4628_0_2,6225_4_5
4866_4_5,6439_2_0
5250_0_4,6284_1_3
4665_4_3,6954_4_6
6474_5_3,6559_5_5
4148_2_0,4762_5_1
5159_3_2,5314_1_0
5314_1_0,6178_2_5
4000_0_1,4892_4_4
5872_4_4,6036_4_3
4625_1_2,6754_5_1
4083_0_2,6359_5_2
5502_2_2,6234_3_4
5360_4_3,6742_4_0
5102_3_2,6733_4_4
4735_1_0,5982_3_4
4212_0_5,6057_4_1
4761_1_5,6154_0_1
6044_0_1,6515_1_2
5569_0_2,6636_3_2
5851_4_2,6991_4_1
5170_2_2,5282_0_2
5729_2_4,5779_4_3
5864_3_5,6508_1_4
6191_0_5,6508_1_4
6224_3_4,6508_1_4
5101_2_5,5900_3_4
4216_1_0,4406_0_2
5117_1_4,6954_4_6
5612_4_3,6554_3_1
4419_4_0,5600_4_4
5397_2_0,5600_4_4
4371_2_3,5006_3_3
4754_3_4,6421_4_3
5222_4_2,6811_0_5
4117_2_4,5356_1_5
5189_4_0,6706_2_3
4682_0_4,6542_3_4
5768_4_3,6582_2_1
4029_4_4,4836_3_0
4830_1_2,4940_1_3
4535_3_2,5904_0_3
4986_2_2,5603_2_0
5415_0_0,6377_1_2
4795_1_1,6844_1_4
5994_3_3,6505_1_1
4113_1_1,5700_1_2
4574_5_1,4815_5_3
4204_4_5,4348_3_1
